post_id,commentUser,timestamp,likes,polarity,sentiment,keywords_comments
216,julia_israel_,2023-05-22 08:30:31+00:00,0.0,0.7867,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
216,katawii,2023-05-21 20:11:31+00:00,0.0,0.9156,positive,"['stunning sparkles', 'stunning', 'sparkles']"
216,92thestudio,2023-05-21 14:40:26+00:00,0.0,0.7867,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
216,thiaagoalb_,2023-05-21 14:26:17+00:00,0.0,0.0321,neutral,[]
216,darichini_,2023-05-21 12:33:44+00:00,0.0,0.9396,positive,"['black_heart', 'gorgeous black_heart', 'black_heart black_heart', 'gorgeous']"
216,thefashionfraction,2023-05-21 11:06:25+00:00,0.0,0.9237,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
216,valeriyadayneko,2023-05-21 10:29:29+00:00,0.0,0.7867,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
216,tonyamazzeo,2023-05-21 05:39:45+00:00,1.0,0.7707,positive,"['adorable brown_heart', 'adorable', 'brown_heart']"
217,limex.indalesio,2023-06-02 05:37:32+00:00,0.0,-0.0356,neutral,['hibiscus']
217,andry_rasol,2023-05-20 14:05:55+00:00,0.0,0.1194,neutral,"['france', 'kiss_mark', 'kiss_mark kiss_mark', 'kiss']"
217,kaylee_.madison,2023-05-17 13:58:13+00:00,0.0,0.9354,positive,['love']
217,sevdie_ahmeti,2023-05-17 00:13:24+00:00,0.0,0.1059,neutral,"['red_heart fire', 'fire', 'red_heart']"
217,titelarocena,2023-05-15 03:01:27+00:00,0.0,0.888,positive,"['u beating_heart', 'love u', 'beating_heart', 'u', 'love']"
217,topamazing_women,2023-05-11 17:43:07+00:00,0.0,0.7867,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
217,dapriince__7,2023-05-09 03:22:29+00:00,0.0,0.0941,neutral,['rose']
217,chelseathrift_,2023-05-07 00:07:33+00:00,0.0,0.9038,positive,"['yellow_heart yellow_heart', 'yellow_heart', 'love send', 'send best', 'pieces']"
217,miettaleisure,2023-05-06 11:51:29+00:00,0.0,0.1926,neutral,"['cherry_blossom', 'cherry_blossom cherry_blossom']"
217,stylemotive_,2023-05-05 06:33:23+00:00,0.0,0.0806,neutral,"['fire', 'fire fire']"
218,sandraromero,2023-05-19 21:09:53+00:00,0.0,0.802,positive,['cute']
218,nadsnotnice,2023-05-18 23:21:15+00:00,1.0,0.963,positive,"['cute smiling_face_with_heart', 'shirt', 'cute', 'smiling_face_with_heart eyes', 'smiling_face_with_heart']"
218,akuavi_,2023-05-18 17:42:57+00:00,0.0,0.7074,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
218,kate.privalova,2023-05-18 15:24:11+00:00,0.0,0.9826,positive,"['light', 'face_with_tears_of_joy', 'love', 'smiling_face_with_heart eyes', 'smiling_face_with_heart']"
218,silje.alice,2023-05-18 12:09:58+00:00,0.0,0.8249,positive,"['shirt smiling_face_with_heart', 'shirt', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
218,archive.thelabel,2023-05-18 10:21:50+00:00,0.0,0.4847,positive,"['slay', 'black_heart']"
218,whatyoustyling_,2023-05-17 20:22:08+00:00,0.0,0.7867,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
218,mariaalauritzen,2023-05-17 14:55:27+00:00,0.0,0.0278,neutral,"['fire', 'fire fire']"
218,bencercio,2023-05-17 13:19:34+00:00,0.0,0.2019,neutral,"['red_heart', 'red_heart red_heart']"
218,surowkaa,2023-05-17 13:01:41+00:00,1.0,0.9619,positive,"['cool smiling_face_with_heart', 'yet', 'simple', 'cool', 'smiling_face_with_heart eyes']"
219,thegreenesthue,2023-05-23 19:43:56+00:00,0.0,-0.0182,neutral,"['camera', 'use', 'hi']"
219,matildadjerfangel,2023-05-18 12:03:52+00:00,0.0,0.2965,neutral,[]
219,serina.herikstad,2023-05-11 19:14:07+00:00,0.0,0.2089,neutral,"['pics', 'last', 'dress', 'need']"
219,topamazing_women,2023-05-11 17:43:21+00:00,0.0,0.0278,neutral,"['fire', 'fire fire']"
219,aleidadersim,2023-05-11 15:32:28+00:00,0.0,0.9023,positive,"['eyes smiling_face_with_heart', 'smiling_face_with_heart', 'smiling_face_with_heart eyes', 'eyes', 'omggg']"
219,amandaljung_,2023-05-04 20:09:36+00:00,0.0,-0.0571,neutral,"['denna', 'butterfly']"
219,bylundin,2023-05-01 18:37:38+00:00,0.0,-0.0763,neutral,"['fin', 'är', 'du']"
219,ameliajennifermiller,2023-05-01 16:32:35+00:00,0.0,0.0803,neutral,['clapping_hands']
219,aiko.lou,2023-05-01 16:15:54+00:00,0.0,0.1878,neutral,"['silk dress', 'silk', 'dress smiling_face_with_heart', 'dress', 'smiling_face_with_heart']"
219,etoile_luxury_vintage,2023-05-01 16:01:55+00:00,0.0,0.7757,positive,"['medium light_skin_tone', 'medium', 'light_skin_tone', 'light_skin_tone medium', 'sparkles']"
220,boxingtrainer2023,2023-05-05 19:08:34+00:00,0.0,0.2744,neutral,"['red_heart', 'red_heart red_heart']"
220,cece_ziii,2023-05-01 16:33:29+00:00,0.0,0.7857,positive,"['eyes smiling_face_with_heart', 'smiling_face_with_heart', 'smiling_face_with_heart eyes', 'eyes', 'shoes']"
220,mailysmd,2023-04-30 12:16:11+00:00,0.0,0.8302,positive,"['stunning jeans', 'absolutely stunning', 'absolutely', 'jeans', 'stunning']"
220,tuuliinalahdensuo,2023-04-30 08:16:05+00:00,0.0,0.7867,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
220,itsashleerae,2023-04-30 04:35:21+00:00,0.0,0.008,neutral,['shoes']
220,agnesnaurkiss,2023-04-29 12:24:39+00:00,0.0,0.0892,neutral,"['brown_heart', 'brown_heart brown_heart']"
220,chrissyovergoor,2023-04-29 11:40:25+00:00,1.0,0.132,neutral,"['hahahah', 'ur', 'shoes', 'right']"
220,linamanelius,2023-04-29 11:05:51+00:00,0.0,-0.1032,neutral,['shoes']
220,jenniferxdom,2023-04-29 03:37:08+00:00,0.0,0.7309,positive,"['eyes two_hearts', 'two_hearts', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
221,vincenzo.piccolo.1238,2023-06-06 16:18:55+00:00,0.0,-0.1369,neutral,"['tesoro', 'stupenda', 'sei']"
221,pirorangzebshah,2023-06-06 10:41:47+00:00,0.0,0.905,positive,"['fire', 'u red_heart', 'ove', 'fire fire', 'u']"
221,thegangstarsboss,2023-06-06 10:30:23+00:00,0.0,0.0321,neutral,[]
221,gigliotigrato777,2023-06-05 06:22:08+00:00,0.0,-0.0464,neutral,"['sono', 'dove', 'si']"
221,navadiogo,2023-06-03 21:54:02+00:00,0.0,0.7144,positive,"['beauty', 'needed', 'none', 'flowers', 'house']"
222,jk_1331,2023-05-28 00:09:59+00:00,0.0,-0.0551,neutral,['white']
222,babyjji__,2023-05-16 01:42:27+00:00,0.0,0.6513,positive,"['big', 'little', 'tight', 'big fan', 'ordered']"
222,hayley_jade_lillian,2023-05-13 10:21:30+00:00,0.0,0.3714,neutral,"['vibes', 'hair', 'girl']"
222,dapriince__7,2023-05-09 03:19:54+00:00,0.0,0.6465,positive,"['weary_face', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
222,miettaleisure,2023-05-08 07:18:41+00:00,0.0,0.7867,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
222,hannamietz,2023-05-04 15:34:23+00:00,0.0,0.9764,positive,"['pieces', 'sooo', 'cherry_blossom', 'sparkles', 'love']"
222,palazzo3504,2023-05-02 17:38:46+00:00,0.0,0.6541,positive,"['red_heart smiling_face_with_heart', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'red_heart']"
222,ruxx_marie,2023-04-29 17:01:32+00:00,0.0,0.1033,neutral,['red_heart']
222,skeleton.heart,2023-04-29 09:17:44+00:00,0.0,0.0385,neutral,[]
223,juliojoseguerra,2023-06-06 18:43:36+00:00,0.0,0.656,positive,"['chiara', 'pretty', 'eyes']"
223,luizcarlosferreira289,2023-06-06 15:15:52+00:00,0.0,0.0293,neutral,"['quel', 'viso', 'viso angelo', 'bocca', 'angelo']"
223,m7p0manpreet,2023-06-06 14:22:52+00:00,0.0,0.7193,positive,['amazing']
223,guadalupi.mario,2023-06-06 13:04:23+00:00,0.0,0.1128,neutral,"['spettacolo', 'meraviglioso red_heart', 'meraviglioso', 'red_heart']"
223,luisffonsecaalfaro,2023-06-06 12:06:09+00:00,0.0,0.0231,neutral,"['amor', 'eres', 'hermosa', 'que']"
223,khldhmdbwnsyr,2023-06-06 11:19:54+00:00,0.0,0.0573,neutral,"['fire', 'fire fire']"
223,khldhmdbwnsyr,2023-06-06 11:19:50+00:00,0.0,0.2792,neutral,"['red_heart red_heart', 'red_heart']"
223,sedy_toue,2023-06-06 10:22:29+00:00,0.0,0.1033,neutral,['red_heart']
223,curtis_davis16,2023-06-06 10:07:56+00:00,0.0,0.944,positive,"['adorable', 'smiling_face_with_hearts']"
224,jwmas._,2023-06-06 17:46:56+00:00,0.0,0.0756,neutral,"['red_heart red_heart', 'red_heart', 'un']"
224,reshamsingh9548,2023-06-06 16:04:16+00:00,0.0,0.0495,neutral,"['telephone_receiver', 'rose telephone_receiver', 'rose', 'beating_heart']"
224,hanikhan2907,2023-06-06 15:46:33+00:00,0.0,0.9034,positive,"['looking', 'good']"
224,kanhaiya_jamadary,2023-06-06 15:14:29+00:00,0.0,-0.1634,neutral,"['ह', 'स ह', 'स']"
224,rickvega48,2023-06-06 10:53:30+00:00,0.0,0.9848,positive,"['pictures videos', 'videos', 'person', 'mom', 'children']"
224,silcler72,2023-06-06 02:50:54+00:00,0.0,0.1033,neutral,['red_heart']
224,dianaeuaggelia,2023-06-04 15:27:17+00:00,0.0,0.2792,neutral,"['red_heart red_heart', 'red_heart']"
224,marinaa_russo,2023-06-03 10:42:49+00:00,0.0,0.1219,neutral,"['che bella', 'drooling_face', 'bella', 'che']"
225,hanikhan2907,2023-06-06 15:46:52+00:00,0.0,0.9358,positive,"['nice pic', 'pic', 'nice']"
225,luizcarlosferreira289,2023-06-06 15:17:19+00:00,0.0,-0.0418,neutral,"['face_with_open_mouth', 'face_with_open_mouth face_with_open_mouth']"
225,saw713,2023-06-06 10:42:46+00:00,0.0,0.0517,neutral,['hii']
225,royallionparfum,2023-06-06 05:41:17+00:00,0.0,0.1033,neutral,['red_heart']
225,boguslawbialk,2023-06-03 20:41:35+00:00,0.0,0.9003,positive,"['red_heart red_heart', 'eyes smiling_face_with_heart', 'red_heart', 'smiling_face_with_heart eyes', 'smiling_face_with_heart']"
226,hanikhan2907,2023-06-06 15:47:22+00:00,0.0,0.9708,positive,"['soo saw', 'soo', 'saw', 'beautiful']"
226,shyamjipanwar,2023-06-06 10:43:03+00:00,0.0,0.9549,positive,"['angel', 'beautiful', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
226,rub3n.rin4ldi,2023-06-04 12:10:41+00:00,0.0,-0.0642,neutral,"['male', 'essere il', 'moda', 'fai', 'della']"
226,naelelg,2023-06-03 20:09:00+00:00,0.0,-0.3855,neutral,"['face_vomiting', 'face_vomiting face_vomiting']"
226,luvvamiiii4life,2023-06-03 20:06:52+00:00,0.0,0.7074,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
227,mirtillatreb,2023-06-06 13:21:55+00:00,0.0,0.1321,neutral,"['come sempre', 'red_heart', 'red_heart red_heart', 'bellissima', 'sempre']"
227,rubygram993,2023-06-04 21:14:47+00:00,0.0,0.3598,neutral,"['guarda', 'sei bella', 'fa', 'outfit smiling_face_with_heart', 'questo']"
227,angelobramanti,2023-06-04 07:07:31+00:00,0.0,-0.0022,neutral,"['sembra', 'sembra una', 'una']"
227,jaclynevestyle,2023-06-04 04:16:38+00:00,0.0,-0.014,neutral,"['heart_on_fire', 'de']"
227,alirezazare1080,2023-06-03 20:25:00+00:00,0.0,0.2792,neutral,"['red_heart red_heart', 'red_heart']"
227,sonoladybug,2023-06-03 10:38:22+00:00,0.0,-0.0126,neutral,"['va', 'per']"
228,imsheilagoncalves,2023-05-26 23:24:37+00:00,1.0,0.5884,positive,"['blue_heart', 'blue_heart blue_heart']"
229,b.suyane,2023-05-23 01:09:08+00:00,1.0,-0.0146,neutral,"['p', 'mim', 'tudo', 'red_heart']"
229,imsheilagoncalves,2023-05-22 21:30:31+00:00,1.0,0.0619,neutral,"['fã', 'sou fã', 'eu sou', 'dessa', 'marca']"
229,lebarrochello,2023-05-22 01:37:18+00:00,1.0,0.0617,neutral,['tu']
229,euluizaue,2023-05-22 01:14:18+00:00,1.0,-0.0608,neutral,"['musa', 'essa']"
230,fashion.models.inspiration.tb,2023-06-06 17:42:06+00:00,0.0,-0.0333,neutral,[]
230,kunalmandal199712,2023-06-06 10:46:03+00:00,0.0,0.876,positive,"['figure', 'sexy', 'hot', 'women', 'baby']"
230,terzilotfi,2023-06-06 09:58:11+00:00,0.0,0.2155,neutral,"['kissing_face_with_closed_eyes', 'revolving_hearts', 'tulip', 'g', 'tulip tulip']"
230,naelelg,2023-06-03 20:09:52+00:00,0.0,-0.4751,negative,"['que', 'esto', 'face_screaming_in_fear', 'para']"
230,loredana_tuon,2023-06-03 13:54:09+00:00,0.0,0.728,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
230,elvir7831,2023-06-02 21:06:28+00:00,0.0,0.0278,neutral,"['fire', 'fire fire']"
230,kutufitta,2023-06-01 21:08:17+00:00,0.0,-0.1666,neutral,"['hundred_points hundred_points', 'hundred_points', 'fire red_heart', 'red_heart fire', 'red_heart']"
230,albertocelaia,2023-06-01 13:46:45+00:00,0.0,-0.0485,neutral,"['sensuale', 'bellissima']"
230,v4sch3_,2023-06-01 13:18:23+00:00,0.0,0.0784,neutral,"['mamma e', 'alla', 'mamma', 'fedez', 'complimenti']"
231,micheleoliveiran,2023-05-20 03:09:57+00:00,1.0,0.4369,neutral,"['esse vestido', 'quero esse', 'eu quero', 'quero', 'esse']"
231,eduardamachad,2023-05-19 19:33:39+00:00,0.0,0.7074,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
231,eicelo,2023-05-19 13:42:40+00:00,1.0,0.1583,neutral,"['heart_exclamation', 'fire']"
231,febibia,2023-05-18 23:13:08+00:00,1.0,-0.037,neutral,"['esse vestido', 'quero esse', 'quero', 'já', 'esse']"
231,schayres,2023-05-18 22:56:55+00:00,1.0,0.1229,neutral,"['amo', 'two_hearts']"
231,charlote1579,2023-05-27 15:50:57+00:00,1.0,-0.0501,neutral,"['rosa', 'estou', 'vestido', 'não']"
231,lojafashioncloset,2023-05-30 21:07:35+00:00,0.0,0.4349,neutral,"['um direct', 'enviamos um', 'te enviamos', 'enviamos', 'direct']"
232,ferre_nimni,2023-05-18 01:36:49+00:00,1.0,0.1637,neutral,"['du', 'haha', 'das']"
232,cerchifilati_ricami,2023-05-16 13:07:29+00:00,0.0,0.4029,neutral,"['bellissimi', 'smiling_face_with_hearts']"
232,davood_bagheri_vafa,2023-05-05 20:24:38+00:00,0.0,-0.122,neutral,"['dizzy dizzy', 'dizzy', 'tulip', 'collision', 'collision collision']"
232,davood_bagheri_vafa,2023-05-05 20:24:38+00:00,0.0,0.2744,neutral,"['red_heart', 'red_heart red_heart']"
232,benedito.moura.3158,2023-04-30 11:58:37+00:00,0.0,0.3049,neutral,"['red_heart red_heart', 'red_heart']"
232,magdalenawais66,2023-04-27 15:38:14+00:00,0.0,-0.047,neutral,[]
232,sins.ia,2023-04-27 14:44:01+00:00,0.0,-0.0012,neutral,"['bello il', 'vestito', 'bello', 'il']"
232,ferre_nimni,2023-05-18 16:32:08+00:00,0.0,0.2987,neutral,"['art', 'haha', 'style']"
232,ferre_nimni,2023-05-18 16:32:26+00:00,0.0,-0.0319,neutral,"['wie', 'wears', 'er', 'bro', 'glasses']"
233,lylirose_777,2023-06-02 18:57:29+00:00,0.0,0.7074,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
233,emily_star35,2023-05-10 04:29:18+00:00,0.0,0.1098,neutral,"['brava', 'familia', 'una', 'red_heart']"
233,luis.filipe.gomes,2023-05-09 16:03:10+00:00,0.0,0.9659,positive,"['smiling_face_with_hearts smiling_face_with_hearts', 'smiling_face_with_hearts', 'red_heart red_heart', 'red_heart', 'red_heart smiling_face_with_hearts']"
233,antenkaz1012,2023-05-06 12:40:12+00:00,0.0,0.9668,positive,"['family two_hearts', 'beautiful family', 'family', 'two_hearts', 'beautiful']"
233,healthconceptsrl,2023-05-05 19:47:13+00:00,0.0,0.0508,neutral,"['un', 'uomo', 'marito', 'tutti', 'gli']"
233,benedito.moura.3158,2023-04-30 11:51:39+00:00,0.0,0.3004,neutral,"['red_heart red_heart', 'red_heart']"
233,gildaziagil,2023-04-27 03:33:22+00:00,0.0,-0.0074,neutral,['brazil']
233,gildaziagil,2023-04-27 03:32:28+00:00,0.0,0.2542,neutral,"['red_heart red_heart', 'red_heart', 'saudades', 'estava', 'lindos']"
233,raffadipi,2023-04-23 13:55:20+00:00,0.0,-0.0654,neutral,"['posso', 'grazie', 'dove']"
233,yarigiovannini,2023-04-22 19:42:52+00:00,0.0,0.0442,neutral,['light_skin_tone']
234,jackierizzotrancoso,2023-05-23 01:21:29+00:00,0.0,-0.0169,neutral,['que']
234,dimiwww1971,2023-05-19 12:20:45+00:00,0.0,0.0435,neutral,"['bella famiglia', 'famiglia', 'bella', 'la', 'raising_hands']"
234,_i_z_u_r_u_,2023-05-10 14:16:33+00:00,0.0,-0.0665,neutral,['fire']
234,luis.filipe.gomes,2023-05-09 16:04:45+00:00,0.0,0.9295,positive,"['smiling_face_with_hearts smiling_face_with_hearts', 'smiling_face_with_hearts', 'red_heart red_heart', 'red_heart', 'smiling_face_with_hearts red_heart']"
234,kyushi.original_,2023-04-19 18:05:20+00:00,0.0,-0.6184,negative,['face_vomiting']
234,angieeesss28,2023-04-18 07:03:48+00:00,0.0,-0.137,neutral,"['uomo', 'che', 'face_with_open_mouth', 'fire']"
234,bbbe991,2023-05-22 00:13:03+00:00,0.0,0.0106,neutral,"['years old', 'question', 'old', 'request', 'years']"
235,saintcubbie,2023-06-05 14:47:20+00:00,0.0,0.6349,positive,"['rolling_on_the_floor_laughing', 'face_with_tears_of_joy']"
235,taramou__saviii,2023-06-01 14:00:37+00:00,0.0,0.8347,positive,"['eyes smiling_face_with_heart', 'fire fire', 'fire', 'smiling_face_with_heart', 'smiling_face_with_heart eyes']"
235,dott.tus091,2023-05-31 09:30:23+00:00,0.0,0.2792,neutral,"['red_heart red_heart', 'red_heart']"
235,formafisico,2023-05-19 06:38:24+00:00,0.0,0.9725,positive,"['family', 'nice', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
235,saadeteisenberg,2023-05-18 16:44:19+00:00,0.0,0.9508,positive,"['god bless', 'bless', 'smiling_face_with_hearts smiling_face_with_heart', 'god', 'smiling_face_with_hearts']"
235,davood_bagheri_vafa,2023-05-05 20:25:03+00:00,0.0,-0.3531,neutral,"['male_sign', 'person_lifting_weights', 'person_lifting_weights male_sign', 'collision', 'collision collision']"
235,davood_bagheri_vafa,2023-05-05 20:24:59+00:00,0.0,0.7074,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
235,davood_bagheri_vafa,2023-05-05 20:24:59+00:00,0.0,0.2744,neutral,"['red_heart', 'red_heart red_heart']"
235,davood_bagheri_vafa,2023-05-05 20:24:58+00:00,0.0,0.1997,neutral,"['growing_heart', 'dizzy', 'person_lifting_weights', 'person_lifting_weights male_sign', 'male_sign']"
235,davood_bagheri_vafa,2023-05-05 20:24:52+00:00,0.0,0.8402,positive,"['eyes smiling_face_with_heart', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
236,meryfil73,2023-05-25 16:53:03+00:00,0.0,-0.0442,neutral,"['business', 'sempre', 'e']"
236,jamesriosado,2023-05-03 05:30:33+00:00,0.0,0.8857,positive,"['eyes smiling_face_with_heart', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
236,mr.sbtn,2023-05-01 00:36:19+00:00,0.0,0.966,positive,"['perfect', 'fam', 'pic', 'smiling_face_with_heart eyes', 'smiling_face_with_heart']"
236,aguila_dorada4,2023-04-30 05:51:27+00:00,0.0,0.1033,neutral,['red_heart']
236,carolineisabelleisabelle,2023-04-28 07:08:21+00:00,0.0,0.379,neutral,"['clapping_hands clapping_hands', 'clapping_hands']"
236,gildaziagil,2023-04-27 03:30:25+00:00,0.0,0.2959,neutral,"['red_heart red_heart', 'red_heart']"
236,lucizynha,2023-04-24 21:56:21+00:00,0.0,0.0015,neutral,"['família', 'linda']"
236,yarigiovannini,2023-04-22 19:44:47+00:00,0.0,0.728,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
236,yarigiovannini,2023-04-22 19:43:01+00:00,0.0,0.728,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']"
236,loppielab,2023-04-19 22:16:39+00:00,0.0,0.8015,positive,"['super cool', 'bimbi', 'guarda', 'per', 'super']"
237,dewiroberts50,2023-05-04 23:52:46+00:00,0.0,-0.379,neutral,[]
237,dewiroberts50,2023-05-04 23:51:13+00:00,0.0,-0.097,neutral,"['using', 'everyone', 'kiss_mark', 'everything']"
237,benjamin.wohlbier,2022-11-17 21:09:08+00:00,0.0,0.7431,positive,"['nature', 'perfect match', 'classics', 'driving', 'interest']"
237,expertshoeclinic_yeg,2022-10-04 02:58:47+00:00,0.0,0.0803,neutral,['clapping_hands']
237,hotguyswithmoustaches,2022-08-13 10:06:39+00:00,0.0,0.7839,positive,"['perfect fire', 'car', 'classic', 'perfect', 'fire']"
237,de_morais_edlene,2022-06-24 08:12:48+00:00,0.0,0.865,positive,"['smiling_cat_with_heart eyes', 'smiling_cat_with_heart', 'smiling_face_with_hearts', 'eyes smiling_cat_with_heart', 'clapping_hands']"
237,laurabella1980,2022-06-21 19:45:26+00:00,0.0,0.9833,positive,"['gloves', 'head', 'driving', 'brilliant', 'scarf']"
237,evathatsme_,2022-06-18 21:17:12+00:00,0.0,-0.1892,neutral,"['car', 'difficult', 'choice', 'choose', 'certainly']"
237,dewiroberts50,2023-05-04 23:53:19+00:00,0.0,-0.6394,negative,[]
238,spiritedchic,2022-11-25 22:12:12+00:00,0.0,0.9867,positive,"['blouse', 'great look', 'great', 'look', 'love']"
238,theyearofsimplicity,2022-11-24 21:31:53+00:00,0.0,0.681,positive,"['green shirt', 'shirt', 'green', 'smiling_face_with_hearts']"
238,kaur.kauture,2022-11-24 01:35:36+00:00,0.0,0.9799,positive,"['colour', 'shirt', 'love']"
238,champagnesilvousplait_,2022-11-24 00:34:44+00:00,0.0,0.9661,positive,"['jumpsuit', 'white_heart fire', 'white_heart', 'love', 'fire']"
238,melbournefoodiebabe,2022-11-23 23:26:32+00:00,0.0,0.9843,positive,"['green shirt', 'shirt', 'green', 'raising_hands', 'love']"
239,gaabricg,2023-05-18 16:35:23+00:00,1.0,-0.0354,neutral,[]
239,_gabspassos,2023-05-12 19:48:13+00:00,1.0,0.1732,neutral,"['dm por', 'por favor', 'favor', 'oi', 'por']"
239,leh_mendes.m,2023-05-10 20:26:55+00:00,1.0,-0.3118,neutral,['cropped']
239,leh_mendes.m,2023-05-10 20:26:38+00:00,1.0,0.7074,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes', 'eyes smiling_face_with_heart']"
239,lojafashioncloset,2023-05-22 18:09:12+00:00,0.0,0.8879,positive,"['adidas', 'cropped', 'eyes sparkles', 'calça', 'body']"
240,jwmas._,2023-06-06 17:49:03+00:00,0.0,0.2958,neutral,"['red_heart red_heart', 'clapping_hands clapping_hands', 'clapping_hands', 'red_heart', 'clapping_hands red_heart']"
240,reshamsingh9548,2023-06-06 16:05:04+00:00,0.0,0.039,neutral,"['red_heart rose', 'telephone_receiver', 'rose telephone_receiver', 'rose', 'red_heart']"
240,robertastortini,2023-06-06 13:21:19+00:00,0.0,0.2019,neutral,"['red_heart', 'red_heart red_heart']"
240,hyderabadwallstickers,2023-06-06 10:41:27+00:00,0.0,-0.0961,neutral,['face_with_open_mouth']
240,royallionparfum,2023-06-06 05:28:19+00:00,0.0,0.1033,neutral,['red_heart']
240,bruscogiovanna4,2023-06-05 21:02:15+00:00,0.0,0.131,neutral,"['bel', 'lui', 'è', 'un', 'red_heart']"
240,li.liana824,2023-06-05 19:36:54+00:00,0.0,0.1033,neutral,['red_heart']
240,realekygram,2023-06-03 18:08:44+00:00,1.0,-0.0193,neutral,"['loro', 'se', 'su', 'è', 'e']"
240,andreabarcaliplanetpower,2023-06-03 12:33:50+00:00,0.0,-0.0388,neutral,"['speriamo', 'sarà grande', 'non si', 'sarà', 'padre']"
241,mirtillatreb,2023-06-06 13:22:39+00:00,0.0,0.0189,neutral,"['dell', 'outfit']"
241,alepinzauti65,2023-06-06 10:46:25+00:00,0.0,0.168,neutral,"['meravigliosa', 'red_heart', 'red_heart red_heart']"
241,shyamjipanwar,2023-06-06 10:42:35+00:00,0.0,0.9611,positive,"['beauty smiling_face_with_heart', 'beauty', 'amazing', 'smiling_face_with_heart eyes', 'smiling_face_with_heart']"
241,thegangstarsboss,2023-06-06 10:31:39+00:00,0.0,0.0321,neutral,[]
241,alessandro.lipani.77,2023-06-06 09:53:56+00:00,0.0,-0.0259,neutral,"['ciao chiara', 'ciao', 'chiara']"
241,melis.salvatore,2023-06-05 12:22:00+00:00,0.0,0.0336,neutral,"['influencer', 'più bella', 'più', 'del', 'l']"
241,mariafernandagt_,2023-06-04 23:10:02+00:00,0.0,0.7562,positive,"['look', 'hair look', 'short', 'hair']"
241,alessandra.mazzarella,2023-06-06 12:30:40+00:00,0.0,-0.0145,neutral,"['se', 'sai', 'scrivere', 'ne', 'una']"
242,yilber_tarazona98,2023-06-06 16:25:33+00:00,0.0,0.986,positive,"['queen smiling_face_with_heart', 'beautiful queen', 'queen', 'eyes red_heart', 'red_heart']"
242,yilber_tarazona98,2023-06-06 16:08:02+00:00,0.0,0.986,positive,"['queen smiling_face_with_heart', 'beautiful queen', 'queen', 'eyes red_heart', 'red_heart']"
242,nanka7315,2023-06-06 15:21:38+00:00,0.0,0.2744,neutral,"['red_heart', 'red_heart red_heart']"
242,nanka7315,2023-06-06 15:21:22+00:00,0.0,0.2749,neutral,"['red_heart red_heart', 'red_heart']"
242,solwanderavi,2023-06-06 14:37:13+00:00,0.0,0.0388,neutral,['hi']
242,yadav_thakur31,2023-06-06 14:34:00+00:00,0.0,0.3049,neutral,"['red_heart red_heart', 'red_heart']"
242,yadav_thakur31,2023-06-06 14:33:54+00:00,0.0,0.0517,neutral,['hii']
242,sh_e_r_z_o_d0,2023-06-06 10:38:24+00:00,0.0,-0.043,neutral,"['without', 'ok_hand']"
242,marcode7747,2023-06-05 22:04:36+00:00,1.0,0.0177,neutral,"['con', 'una', 'te', 'il', 'di']"
