post_id,ownerUsername,timestamp,clean_comment,sentiment_label
57,paige_watkins,2023-06-02 15:25:46+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
57,elienjansen,2023-06-02 15:17:28+00:00,yes:smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
57,liltack,2023-06-02 15:09:54+00:00,the baggg:smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
58,heliophilia08,2023-06-05 09:29:43+00:00,hey i thinks thats beautiful to see but please have a look into these horses eyes and rethink what youre supporting here :face_blowing_a_kiss:,positive
58,rutgerpotter,2023-06-04 13:50:07+00:00,lijkt bijna spaanse rijschool,neutral
58,karolinehommelstad,2023-06-04 06:36:30+00:00,:smiling_face_with_hearteyes:,neutral
58,niknet,2023-06-03 19:25:04+00:00,:smiling_face_with_hearteyes:,neutral
58,eloyriverax,2023-06-03 19:24:26+00:00,amazing content :fire: please dm me,positive
58,alysrosemary,2023-06-03 17:44:20+00:00,beautiful i have horse riding photos coming up soon :smiling_face_with_hearteyes::red_heart:,positive
58,emiliejlofmark,2023-06-03 14:03:14+00:00,s:smiling_face_with_hearteyes: beautiful,positive
58,mueli71,2023-06-03 11:39:29+00:00,:white_heart::white_heart::white_heart:,neutral
58,lafemmehanna,2023-06-03 11:36:40+00:00,:white_heart:,neutral
58,svenja.mari,2023-06-03 10:31:19+00:00,:smiling_face_with_hearteyes:beauty,neutral
59,m4hkc,2023-06-02 14:21:20+00:00,mds como eu odeio ser pobre,neutral
59,tamy.latuf,2023-06-01 19:17:42+00:00,perfeio :smiling_face_with_hearteyes:,neutral
59,tamy.latuf,2023-06-01 19:17:29+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
59,ray_mors,2023-06-01 01:08:23+00:00,perfeito,neutral
59,caafonseca13,2023-05-31 17:24:32+00:00,sucesso :smiling_face_with_hearteyes:,neutral
59,wtfkios,2023-05-30 22:17:17+00:00,tudoooo :fire:,neutral
59,juniorpasergo,2023-05-30 18:23:42+00:00,:fire::fire::fire:,neutral
59,lebarrochello,2023-05-30 16:44:29+00:00,perfeito demaissssssss :red_heart::red_heart::red_heart:,neutral
59,lojafashioncloset,2023-06-01 20:24:43+00:00,tamylatuf a gente amaa :two_hearts:,neutral
60,bia.liraa,2023-06-04 04:53:47+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
60,imsheilagoncalves,2023-06-03 16:35:22+00:00,nahcardoso :red_heart:,neutral
60,gabriellafrota,2023-06-03 14:32:10+00:00,oiii gente vai ter reposio do vestido ingrid com abertura nas costas,neutral
60,wtfkios,2023-06-03 01:14:37+00:00,tudoooo :fire:,neutral
60,schayres,2023-06-02 15:55:14+00:00,euuuu,neutral
60,lojafashioncloset,2023-06-04 21:49:19+00:00,gabriellafrota vaiii sim gab alm de vrios outros parecidos e beeem lindos :red_heart:,neutral
61,claaraferreira,2023-05-31 03:07:20+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
61,jack_loppes_,2023-05-30 19:23:19+00:00,que perfeio,neutral
61,gabr_oliveira,2023-05-29 15:42:47+00:00,vai ter repo do body ibiza tamanho p,neutral
61,rxslg_,2023-05-29 05:34:54+00:00,tem poca que vcs to arrasando mas tem poca que,neutral
61,barbinha.enf,2023-05-29 00:52:10+00:00,j comprei o meu :bikini: :fire::red_heart:,neutral
61,lojafashioncloset,2023-05-30 21:08:48+00:00,jack_loppes_ esse drop t tudo :smiling_face_with_hearteyes::two_hearts:,negative
62,diogenesquinteroa,2023-05-02 02:54:26+00:00,i have a proposal for you if you are interested send me a message and i will tell you what it is about,positive
62,beatrice.gutu,2023-04-27 15:00:07+00:00,:smiling_face_with_hearteyes:,neutral
62,erika_boldrin,2023-04-22 16:52:23+00:00,:smiling_face_with_hearteyes:,neutral
62,hollycdelaney,2023-04-22 09:24:13+00:00,where are these beautiful trousers from such a great look :white_heart::white_heart::white_heart:,positive
62,flavia.ippoliti,2023-04-22 05:47:59+00:00,:black_heart::black_heart::black_heart:,neutral
62,brittanybathgate,2023-04-21 19:08:22+00:00,love this look :white_heart:,positive
62,raqscitystyle,2023-04-21 18:28:42+00:00,its the coat for me :smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
63,annabelrosendahl,2023-05-03 17:15:56+00:00,this blazer and the best shoulders:smiling_face_with_hearteyes:,positive
63,cristinamusacchio,2023-05-03 14:17:29+00:00,gorgeous,positive
63,hannah_creve,2023-05-02 14:07:40+00:00,:smiling_face_with_hearteyes:,neutral
63,artipoppe,2023-05-01 15:12:23+00:00,iconic :black_heart:,neutral
63,stephaniebroek,2023-05-03 18:59:22+00:00,annabelrosendahl :white_heart::white_heart:,neutral
64,emiliehigle,2023-04-11 16:32:17+00:00,:smiling_face_with_hearteyes:,neutral
64,oro.jewels.ams,2023-04-11 14:06:35+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
64,eyeofrocky,2023-04-11 07:26:15+00:00,:smiling_face_with_hearteyes::coat:,neutral
64,lindatol_,2023-04-11 05:22:32+00:00,:white_heart:,neutral
64,ditasherlock_,2023-04-11 00:59:50+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
64,faaar07,2023-04-10 19:25:26+00:00,:black_heart:,neutral
64,_yycc99,2023-04-10 19:01:54+00:00,:fire::fire:,neutral
65,artipoppe,2023-04-12 11:49:05+00:00,a dream :red_heart::raising_hands:,positive
65,1072.official,2023-04-07 16:01:24+00:00,amazing :smiling_face_with_hearteyes:,positive
65,palomawool,2023-04-07 09:00:00+00:00,:red_heart::people_hugging:,neutral
65,etoile_luxury_vintage,2023-04-07 08:29:15+00:00,beauty:smiling_face_with_hearteyes:,neutral
65,frederikeschut,2023-04-07 06:53:24+00:00,:black_heart::white_heart::black_heart:,neutral
65,labro.shop,2023-04-07 06:27:50+00:00,love it :white_heart:,positive
65,___studio.tum___,2023-04-07 05:27:26+00:00,ooooh ik nu ook,neutral
65,stephaniebroek,2023-04-09 06:16:44+00:00,beatricegutu :red_heart::red_heart:,neutral
66,joewest7114,2023-04-02 17:25:51+00:00,:white_heart::smiling_face_with_sunglasses::tulip::heart_on_fire::collision:,neutral
66,fabio__montedoro,2023-03-29 19:34:41+00:00,gorgeous look:white_heart::black_heart:,positive
66,thecollectionone,2023-03-26 10:26:34+00:00,mooi,neutral
66,erika_boldrin,2023-03-23 21:55:51+00:00,chic,positive
66,byamelia_uk,2023-03-23 21:03:58+00:00,stunning :white_heart::white_heart:,positive
67,fsagency,2023-04-04 10:48:48+00:00,zou je op mn dm willen reageren :smiling_face_with_smiling_eyes:,neutral
67,bysiss,2023-04-03 08:03:08+00:00,:two_hearts::two_hearts:,neutral
67,joewest7114,2023-04-02 17:24:32+00:00,:heart_exclamation::tulip::paw_prints::collision::white_heart::heart_on_fire:,neutral
67,lia4,2023-04-02 09:49:27+00:00,lijkt op nouel als baby,neutral
67,essentiallyann,2023-04-02 07:35:09+00:00,her eyes :eye: :eye: :smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
67,gianellabello_,2023-04-02 03:36:54+00:00,looooove itt,neutral
67,gianellabello_,2023-04-02 03:36:29+00:00,i want thissss,positive
67,the_weft,2023-04-01 23:09:48+00:00,:smiling_face_with_hearteyes:,neutral
67,kelsey_hewlett,2023-04-01 21:15:42+00:00,those eyes shes adorable,positive
67,ayuddefrianti,2023-04-01 19:20:40+00:00,ahhhh olive is te schattig :red_heart:,neutral
68,k.jadereason,2023-04-04 19:36:08+00:00,:black_heart::black_heart::black_heart:,neutral
68,joewest7114,2023-04-02 17:25:04+00:00,:paw_prints::tulip::heart_on_fire::bomb::heart_exclamation::collision:,neutral
68,thegoldreport,2023-03-28 08:50:53+00:00,:black_heart::black_heart:,neutral
68,steen.brand,2023-03-27 18:19:56+00:00,classic :raising_hands:,neutral
68,flavia.ippoliti,2023-03-27 16:05:46+00:00,:black_heart:,neutral
68,erika_boldrin,2023-03-27 16:05:32+00:00,:smiling_face_with_hearteyes:shoes,neutral
68,rubyfranken,2023-03-27 12:21:22+00:00,mooi :red_heart:,neutral
68,rachelleayoung,2023-03-27 11:38:15+00:00,all black always :black_heart:,neutral
68,artipoppe,2023-03-27 10:59:16+00:00,:black_heart:,neutral
68,ellabroek,2023-03-27 07:40:35+00:00,:fire::fire::red_heart:,neutral
69,joewest7114,2023-04-02 17:27:25+00:00,:bomb::tulip::smiling_face_with_sunglasses::collision::paw_prints::heart_on_fire:,neutral
69,emmavloeimans,2023-03-11 07:55:02+00:00,:smiling_face_with_hearteyes:,neutral
69,rowdins,2023-03-09 21:35:46+00:00,would simply die to visit:smiling_face_with_hearteyes:,negative
69,erika_boldrin,2023-03-09 20:39:11+00:00,best showroom,positive
69,artipoppe,2023-03-09 15:42:08+00:00,:clapping_hands::blue_heart:,neutral
69,alexisforeman,2023-03-08 21:33:16+00:00,how wonderful,positive
69,luciekratochvilova_,2023-03-08 21:26:27+00:00,:ok_hand_light_skin_tone::ok_hand_light_skin_tone:,neutral
69,_nathaliemartin,2023-03-08 21:26:10+00:00,what a dream :raising_hands:,positive
69,taniceelizabeth,2023-03-08 20:43:59+00:00,dreamy :white_heart:,neutral
69,_yycc99,2023-03-08 20:40:04+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
70,taffymsipa,2023-04-02 22:49:09+00:00,in love :smiling_face_with_hearteyes:,positive
70,joewest7114,2023-04-02 17:26:08+00:00,:smiling_face_with_sunglasses::collision::paw_prints::tulip::bomb:,neutral
70,joysworld_,2023-03-26 19:03:26+00:00,:fire::fire:,neutral
70,joysworld_,2023-03-26 19:03:25+00:00,loooovvee,neutral
70,viktorija.va,2023-03-24 08:24:03+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
70,thaisbritta,2023-03-23 09:27:26+00:00,:fire:,neutral
70,kelsey_hewlett,2023-03-23 03:01:38+00:00,you wear it well,positive
70,sarahlouiseblythe,2023-03-22 23:36:03+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
70,bevw_m,2023-03-22 20:18:27+00:00,dreamy :blue_heart:,neutral
71,studioljos,2023-05-01 12:13:32+00:00,you and this lamp:fire:,neutral
71,joewest7114,2023-04-02 17:27:12+00:00,:bomb::collision::white_heart::tulip::heart_exclamation:,neutral
71,patrikssontalent,2023-03-21 10:08:40+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
72,katharinatruman,2023-06-06 13:50:25+00:00,:red_heart:,neutral
72,katharinatruman,2023-06-05 21:31:02+00:00,love :red_heart:,positive
72,modelo_bahiano,2023-06-05 04:05:12+00:00,musa das musas:smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
72,takeiteasymoney,2023-06-03 18:35:44+00:00,look: shes ready for tonight shes something special shes a star baby looks so fine you wouldnt say were about to commit a crime im thinking im gonna fck her like a motherfcker fantasy reality you and me privacy cat walk body talk hot sx and whatnot super model shes looking straight at me beautiful just like that secret code just like that soul to soul baby is just right for me i will never forget you perfection obsession possession i will never forget you connection obsession protection staring her hungry lips let me pour you another drink she keeps telling me yes baby keeps telling me yes the target is already smasged 10 million dollars cash of course i got my gun that was really fun cat walk body talk hot sx and whatnot super model she wanna cme with me beautiful just like that secret code just like that soul to soul baby is just right for me i will never forget you perfection obsession possession i will never forget you connection obsession protection i will never forget you aka recipe for murder and if you dont know now you know boy,positive
72,essiek,2023-05-31 03:47:22+00:00,2nd pic got me :heart_on_fire:,neutral
72,balazskochis,2023-05-27 22:57:04+00:00,:fire::fire::fire::fire::fire::fire:,neutral
72,lcristianerochaa,2023-05-24 00:35:16+00:00,:red_heart:,neutral
72,april_malone_,2023-05-22 09:31:18+00:00,i like that her hair is so similar to mine,positive
72,marymuccichamberlain,2023-05-22 00:08:57+00:00,:fire::fire::fire:,neutral
72,fireshow777888,2023-05-21 17:26:27+00:00,:red_heart::red_heart::red_heart:,neutral
73,masterchefshiprakhanna,2023-06-04 06:24:44+00:00,:fire::fire:,neutral
73,faizan_raajput,2023-06-02 17:40:45+00:00,6,neutral
73,star_lord_1987,2023-06-01 12:45:56+00:00,you do full body 2 days a week or split like upper one day and lower on the other,positive
73,originalgiov1x,2023-05-31 13:04:30+00:00,,neutral
73,kai.russi,2023-05-30 15:07:31+00:00,what is the brand of the hat marianodivaio :grinning_face_with_big_eyes:,neutral
73,tanishhkaax,2023-05-28 10:48:43+00:00,:fire::red_heart::face_with_open_mouth:,neutral
73,guillermomachado27,2023-05-28 07:00:10+00:00,:flexed_biceps::fire:,neutral
73,sajith_samar,2023-05-27 18:40:04+00:00,fashion equals mariano :red_heart:,neutral
73,irischavesworld,2023-05-27 10:48:07+00:00,:red_heart:,neutral
73,rezaasgari97,2023-05-27 07:29:42+00:00,:red_heart::red_heart::fire:,neutral
74,miriamlonei,2023-06-04 09:23:57+00:00,bravo mariano :red_heart::clapping_hands::clapping_hands::clapping_hands::clapping_hands::smiling_face_with_hearteyes::clapping_hands::clapping_hands::clapping_hands::red_heart:,neutral
74,patrick_de_babi,2023-06-04 07:02:54+00:00,white savior syndrome when i saw the stories that you posted marianodivaio while in the ivory coast i was shocked like your goal was to show nothing developed and beautiful but just misery if it makes you feel good about yourself well good for you i guess,positive
74,ilhamrim01,2023-06-02 17:01:04+00:00,marianodivaio our christian friends are trying to spread christianity in africa while muslims are also there teaching and spreading islam i invite you to read the quran start with chapter mary and to islam mariano an excellent translation of the quran is called the clear quran get it online or from amazon,positive
74,ilhamrim01,2023-06-02 17:00:46+00:00,marianodivaio our christian friends are trying to spread christianity in africa while muslims are also there teaching and spreading islam i invite you to read the quran start with chapter mary and to islam mariano an excellent translation of the quran is called the clear quran get it online or from amazon,positive
74,janicewilliams5440,2023-06-02 16:29:59+00:00,they need more that prayers i wanna get the people in africa to live in prodjects buildings so they wont be sleeping on the ground soon as i get a rich man by the power of god be with you the occupants there my my husbands will make a change:medium_skin_tone::thumbs_up::kiss_mark::medium_skin_tone::smiling_face_with_halo:by the giving heart i have in side:clapping_hands::rose::sign_of_the_horns::smiling_face_with_halo:,positive
74,raju_oxox,2023-06-02 15:45:51+00:00,:red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:,neutral
74,elizabeth_ob_____,2023-06-02 13:17:29+00:00,:red_heart:,neutral
74,ebriggs1967,2023-06-01 22:16:41+00:00,you r amazing :clapping_hands: love u seeing what u do helping people in need :growing_heart: godbless u i would do the same if i could financially i praise :clapping_hands: :raising_hands: :folded_hands: :red_heart: :sparkling_heart: u maybe 1 day 4 me as well :winking_face: :grinning_face_with_smiling_eyes: :smiling_face_with_smiling_eyes: :sparkling_heart: :face_blowing_a_kiss: :smiling_face: :winking_face: :grinning_face_with_smiling_eyes: :smiling_face_with_smiling_eyes: lol yolo :beating_heart: :two_hearts: :grinning_squinting_face: :grinning_face_with_smiling_eyes: :winking_face:,positive
75,miriamlonei,2023-06-04 09:25:02+00:00,bellissimo gesto umanitario :clapping_hands::clapping_hands::raising_hands::clapping_hands::clapping_hands::red_heart::clapping_hands:,neutral
75,nsem556,2023-06-04 03:43:23+00:00,,neutral
75,marisolrmartin,2023-06-03 20:17:41+00:00,bravo :smiling_face_with_hearteyes::red_heart::raising_hands::raising_hands:,neutral
75,johanaseba,2023-06-03 14:47:41+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
75,_nadine_adel,2023-06-03 10:32:26+00:00,:red_heart::red_heart:,neutral
75,dr.roxnamm,2023-06-02 23:12:23+00:00,man_mdii,neutral
75,marielisapinheiro,2023-06-02 17:02:25+00:00,muito legal ver que mariano faz parte de um grupo de pessoas que se importam com os menos favorecidos tem gente que critica dizendo ser apena uma campanha de marketing mas essas pessoas esto l na sua zona de conforto e apenas criticam e nada fazem se todos empresrios tivessem a postura que voc tem meu querido teramos com certeza um mundo melhor a voc dedico minha admirao e respeito:heart_suit::brazil:,positive
75,anaclaudiamendes,2023-06-02 10:44:46+00:00,ahh :red_heart::raising_hands::sunflower:,neutral
75,primengate,2023-06-01 21:28:21+00:00,:folded_hands_mediumlight_skin_tone::folded_hands_mediumlight_skin_tone::folded_hands_mediumlight_skin_tone: god blesse you :smiling_face_with_hearteyes:,positive
76,mauricioguil07,2023-05-31 00:07:05+00:00,cool :clapping_hands::red_heart:,positive
76,nicolettecannonn,2023-05-30 19:18:32+00:00,bello :smiling_face_with_hearteyes: dm :folded_hands:,neutral
76,pau_fonzo_bustelo,2023-05-28 18:07:41+00:00,:fire::fire::fire::fire:,neutral
76,guillermomachado27,2023-05-28 07:00:49+00:00,:raising_hands::raising_hands:,neutral
76,michael_l_giaca,2023-05-27 21:45:32+00:00,salve,neutral
76,adyto_op,2023-05-25 14:42:38+00:00,nice style :clapping_hands:,positive
76,hilton.danc,2023-05-24 14:40:19+00:00,gay,neutral
76,itskarthik._,2023-05-24 13:06:59+00:00,he looking like a ramcharan :fire:,positive
76,amandagusma0,2023-05-24 00:46:21+00:00,:clapping_hands::clapping_hands::clapping_hands::clapping_hands:,neutral
76,iamsharrygigantone,2023-05-21 17:55:24+00:00,:camera::clapping_hands::smiling_face_with_sunglasses:,neutral
77,katharinatruman,2023-06-06 13:53:19+00:00,:red_heart::red_heart::red_heart:,neutral
77,jessbekkari,2023-05-26 20:19:41+00:00,gisele por favor v minha msg em privado esto exterminando todos animais de rua do marrocos por uma chance de ser host na copa do mundo em 2030 cerca de 3 milhes de cachorros e j estimase que uns 10 mil cachorros tenham sido assassinados nas ultimas semanas pelas autoridades de todas cidades do marrocos :loudly_crying_face:,positive
77,misschatterbox5,2023-05-15 13:36:38+00:00,:red_heart:,neutral
77,antonio.gomes.1004,2023-05-12 09:59:10+00:00,bela foto :face_blowing_a_kiss:,neutral
77,nano_nadrian,2023-05-11 17:11:41+00:00,:blue_heart::blue_heart::blue_heart::blue_heart:,neutral
77,safwathady,2023-05-09 17:22:30+00:00,i love dogs,positive
77,ariadna_tanya,2023-05-08 07:36:46+00:00,:fire::fire::clapping_hands:,neutral
77,margarethhira,2023-05-07 09:17:39+00:00,:red_heart::red_heart:,neutral
77,_lisa.findlay_,2023-05-05 04:17:18+00:00,if you think that why are you still supporting and promoting companies that test on them :woman_shrugging_light_skin_tone: gisele use your power for good,positive
78,katharinatruman,2023-06-06 13:54:47+00:00,queen :red_heart:,neutral
78,katharinatruman,2023-06-06 13:54:14+00:00,:red_heart::red_heart::red_heart::red_heart::red_heart:,neutral
78,marinagamm,2023-06-04 12:51:01+00:00,brazil is very big:clapping_hands::clapping_hands::red_heart::fire:,neutral
78,raffamachadooficial,2023-05-24 15:09:27+00:00,bravssima :clapping_hands:,neutral
78,raffamachadooficial,2023-05-11 14:00:53+00:00,:clapping_hands::clapping_hands::clapping_hands:,neutral
78,caitlin_fraser55,2023-05-09 02:12:29+00:00,it absolutely wonderful to see you so happy and living a beautiful life with your children :red_heart: :folded_hands::rose:,positive
78,maaupo,2023-05-07 17:12:28+00:00,its about priorities anyone who says that having children doesnt interfere with personal life is lying only those who truly care for and love a child realize how much attention is needed and doing this often without the presence of the father is very difficult soon the children grow up she has every right in the world to choose to spend time with her family and be happy she is beautiful and much admired by all brazilians i met tom through her congratulations gisele may god take care of you and your family i wish all love :raising_hands:,positive
78,sakharov_arkadii,2023-05-07 15:30:27+00:00,incredibly beautiful,positive
79,fdgaidarji,2023-06-05 22:26:16+00:00,:red_heart:,neutral
79,jimtsia,2023-06-01 22:08:29+00:00,sing the flowers song,neutral
79,aliaajtkenova8,2023-05-24 05:19:24+00:00,:red_heart:,neutral
79,sandraafnunes,2023-05-22 02:20:20+00:00,uma boa filha a casa retorna :raising_hands:,neutral
79,elainyfeador,2023-05-13 23:22:20+00:00,acbuia ummmm ei,neutral
79,anaclarakieling,2023-05-12 16:43:41+00:00,gramado e suas hortnsias como eu amo me lembra de quando meus avs costumavam ir para l sempre amaram,neutral
79,safwathady,2023-05-09 17:24:34+00:00,between all those flowers you are the most beautiful flowers :fallen_leaf::leaf_fluttering_in_wind:,positive
79,ariadna_tanya,2023-05-08 07:36:18+00:00,:fire::clapping_hands::smiling_face_with_hearteyes:,neutral
79,12maaria34,2023-05-05 21:48:52+00:00,tosi kiva kuva :frontfacing_baby_chick:,neutral
79,mmhlenna,2023-05-03 05:27:59+00:00,e essa terra te ama :red_heart::red_heart::red_heart:,neutral
80,haileysterne__15,2023-06-06 09:34:11+00:00,you destroyed my mothers chance of becoming a supermodel and mine,negative
80,haileysterne__15,2023-06-06 09:33:46+00:00,youre gonna look great in orange,positive
80,euerica.martins,2023-06-01 14:07:47+00:00,em pensar que sem o grande naldo nada disso seria possvel obrigada as_cronicas_de_naldo_benny :mediumlight_skin_tone:,neutral
80,truthbtold317,2023-05-30 16:23:35+00:00,male,neutral
80,alfaromeobulo,2023-05-30 13:04:57+00:00,:starstruck::smiling_face_with_hearteyes:,neutral
80,dancelove314,2023-05-29 21:35:47+00:00,i want a body like yours and skin and also in miami and not in russia:disappointed_face:,positive
80,edimarasilverio,2023-05-28 13:20:29+00:00,francovania_,neutral
80,katie_anjali_black,2023-05-26 20:35:09+00:00,yea thats athena and adam_demos and marrty_black and tombrady with my 16 year old youre so fuglily im laughing ol have fun in no mans land shivarea,positive
81,volkanerhan2,2023-05-13 18:39:57+00:00,chck dm hiddn,neutral
82,noor_alrumaihi,2023-06-04 00:48:15+00:00,what size is this blazer plz is it 32 or 34,positive
82,lauri.style,2023-06-02 08:53:51+00:00,need :white_heart::white_heart:,neutral
82,heitmat,2023-05-31 17:35:00+00:00,love:red_heart:,neutral
82,sarahmcgrog,2023-05-31 13:48:59+00:00,obsessed :smiling_face_with_hearteyes:,negative
82,siss_tam_s,2023-05-31 12:40:13+00:00,blazer love,positive
82,nadinetosun,2023-05-31 12:26:56+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
82,marinathemoss,2023-05-31 09:43:13+00:00,:comet:,neutral
82,moyestore,2023-05-31 07:53:13+00:00,gorgeous :white_heart::dove:,positive
82,fatima3vv,2023-05-30 23:39:26+00:00,:black_heart::black_heart:loveyou,neutral
83,priestess_nana111,2023-04-11 18:34:37+00:00,greetings beloved if truly believe in verdic astrology i have noticed throat and sacral energy chakras blocked in you from the past send me a message with a picture of your right palm in my dm theres a lot you need to know about your love life and family its importantnamaste,positive
83,caitmdavis,2023-03-29 01:49:12+00:00,grip2u are you going to make more of this color for the 14 series,neutral
83,dannafwells,2023-03-27 12:46:21+00:00,okay abs you are looking :fire::fire: gf :clapping_hands::clapping_hands:,positive
83,jenn.cassandra,2023-03-27 04:09:07+00:00,:fire::fire::fire:,neutral
83,stevenlopez248,2023-03-26 19:17:12+00:00,:face_with_tears_of_joy:,neutral
83,stevenlopez248,2023-03-26 19:17:08+00:00,if you quit drinking coffee :hot_beverage: you lose that belly gut be gone,negative
83,rgwalker.97,2023-03-26 15:59:29+00:00,:smiling_face_with_hearteyes::red_heart::medium_skin_tone::hot_beverage::hot_beverage::hot_beverage::hot_beverage::smiling_face_with_hearts:,neutral
83,carlvoshel,2023-03-26 14:53:52+00:00,happy palm sunday,positive
84,silje.alice,2023-05-27 16:47:28+00:00,small pleasures:mediumlight_skin_tone::mediumlight_skin_tone::mediumlight_skin_tone:,neutral
84,lacelamphere,2023-05-27 16:45:56+00:00,so beautiful,positive
84,niloofarkiapasha,2023-05-26 21:57:02+00:00,:fire:,neutral
84,_lawrencewood_,2023-05-26 19:10:41+00:00,check dm,neutral
84,marine.mnc_,2023-05-26 19:06:34+00:00,:smiling_face_with_hearteyes:,neutral
84,yanga_nm,2023-05-26 18:35:26+00:00,absolutely beautiful :white_heart:,positive
84,giuliapalombini,2023-05-26 18:12:57+00:00,italy its the place full of little beautiful thing,positive
84,alemarullo,2023-05-26 18:10:00+00:00,in love :smiling_face_with_hearteyes:,positive
84,katjamautone,2023-05-26 18:08:21+00:00,:smiling_face_with_hearteyes::smiling_face_with_hearteyes:,neutral
85,getgoldielocks,2023-03-23 12:04:32+00:00,it makes us sooooo happy to hear about the difference goldie locks is making for you :smiling_face_with_hearts:,positive
85,kellabyrd,2023-03-23 11:44:15+00:00,stunning :smiling_face_with_hearteyes: your hair looks amazing,positive
85,satin.interior,2023-03-23 02:09:42+00:00,gorgeous :smiling_face_with_hearteyes: and where are the lovely jeans from,positive
85,roseandboomboutique,2023-03-23 01:53:33+00:00,literal hair goals ordering tonight :raising_hands:,neutral
85,nikkilovesjohnny,2023-03-23 00:37:20+00:00,werent you using monat did it stop working,negative
85,colorbycoco,2023-03-23 00:28:39+00:00,goals,neutral
85,nicoleandreaxo,2023-03-22 20:38:45+00:00,your hair looks amazing :smiling_face_with_hearteyes::smiling_face_with_hearteyes:,positive
85,colorclassic_,2023-03-22 19:45:31+00:00,beautiful packaging,positive
85,dannafwells,2023-03-22 19:45:18+00:00,hair goals :sparkles:,neutral
85,simplysummerjenn,2023-03-22 18:23:54+00:00,hair model :smiling_face_with_hearteyes:,neutral
86,taylor.embracemodels,2023-04-02 01:55:09+00:00,love it :smiling_face_with_hearteyes: dm embracemodels,positive
86,the.wholistic.home,2023-03-21 03:25:04+00:00,sweet,positive
86,courtney__jg,2023-03-20 22:04:18+00:00,awww,neutral
86,jgiantasio,2023-03-20 18:46:14+00:00,cuties :red_heart::red_heart::red_heart:,positive
86,hannahmontanahm,2023-03-20 18:35:06+00:00,oh my little cutie pie hes adorable :red_heart:,positive
86,writer.jk1,2023-03-20 18:12:07+00:00,send pic on virginia_community,neutral
87,sociojenics,2023-04-28 03:53:47+00:00,cute ones :smiling_face_with_hearteyes::smiling_face_with_hearteyes::smiling_face_with_hearteyes:,positive
87,emilyjademccarthy,2023-04-18 13:12:47+00:00,same same same :face_with_tears_of_joy:,neutral
87,jamiekgaylor,2023-04-16 21:34:22+00:00,what size,neutral
87,lovelyfancymeblog,2023-04-16 00:23:46+00:00,super cute babe happy saturday :smiling_face_with_hearteyes:,positive
87,ortallevitan,2023-04-16 00:00:08+00:00,a youre gorgeous :red_heart::heart_exclamation:,positive
87,sweetmotherly,2023-04-15 23:20:43+00:00,gorgeous :red_heart::red_heart: this look is everything on you happy saturday,positive
87,nevom_tassnim67,2023-04-15 21:16:31+00:00,lets collab lovely:red_heart: contact page in my bio :gem_stone::ring:,neutral
87,sassyqueenboutique,2023-04-15 20:59:42+00:00,obsessed :clapping_hands::clapping_hands::clapping_hands: looks so good on you,positive
87,spikesandseamsdesignco,2023-04-15 20:55:18+00:00,gorgeous girl:beating_heart:,positive
88,koksharovad_,2023-06-01 19:53:37+00:00,:fire::clapping_hands_mediumlight_skin_tone:,neutral
88,_vanessa.riedl,2023-05-31 18:19:39+00:00,mega schn :heart_with_arrow::heart_with_arrow::heart_with_arrow:,neutral
88,marketlamode,2023-05-28 19:43:49+00:00,:smiling_face_with_hearteyes:,neutral
88,elleeasom,2023-05-28 14:45:01+00:00,:red_heart:,neutral
88,luca.costabile1926,2023-05-28 13:15:04+00:00,nl,neutral
88,luca.costabile1926,2023-05-28 13:15:03+00:00,n bmmkjk il mnnmm :crying_face:,neutral
88,mirelle.phachareeya,2023-05-28 08:44:45+00:00,how stunning :red_heart:,positive
